Group,APM,Appearances,year,team,MIN,GP,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,player_1,player_2,player_3,player_4,player_5,player_1_rapm,player_2_rapm,player_3_rapm,player_4_rapm,player_5_rapm,player_rapm_sum,season,player_1_pass_out,player_2_pass_out,player_3_pass_out,player_4_pass_out,player_5_pass_out,std_pass_out
-2449-200768-201942-201949-202685-,6.243302013714484,1267,2016,Toronto Raptors,327.4866666666667,25,39.2,87.5,0.447,6.7,21.4,0.314,20.3,25.1,0.807,10.8,32.1,42.9,19.8,15.3,9.4,6.2,20.0,105.3,-3.6,Luis Scola,Kyle Lowry,DeMar DeRozan,James Johnson,Jonas Valanciunas,-1.5250609491216247,3.327023610301981,0.0014098659411128,-0.477526205177836,0.7883467182165498,2.114193040160183,2015-16,22.866666666666667,41.078947368421055,22.844155844155843,7.571428571428571,22.52542372881356,11.87902114488927
-202329-203081-203090-203468-203486-,15.057779383536726,1880,2016,Portland Trail Blazers,290.2183333333333,36,41.2,84.8,0.486,13.6,31.3,0.435,15.7,21.3,0.738,10.8,34.7,45.5,25.2,15.4,10.1,5.2,18.2,111.8,11.9,Al-Farouq Aminu,Damian Lillard,Maurice Harkless,CJ McCollum,Mason Plumlee,1.055606367885196,0.9909039026396892,-0.1992620812545564,1.798145023640128,0.5304107768650088,4.175803989775465,2015-16,19.768292682926827,38.45333333333333,11.102564102564102,24.3125,26.170731707317074,9.974371648314815
-2546-2756-101181-201577-204001-,8.310149407121276,910,2016,New York Knicks,228.975,17,38.6,91.7,0.421,10.5,28.1,0.375,13.6,15.6,0.873,12.9,38.2,51.1,24.8,14.5,6.1,6.4,21.5,101.3,1.8,Carmelo Anthony,Sasha Vujacic,Jose Calderon,Robin Lopez,Kristaps Porzingis,0.867872052991906,0.4165453087817345,-0.3387820491715179,-0.1144116238720279,1.5207466237017988,2.3519703124318934,2015-16,24.805555555555554,9.711864406779661,37.263888888888886,21.573170731707314,26.208333333333336,9.892655063725847
-2207-2405-2548-2736-201609-,7.263065114171531,817,2016,Miami Heat,197.07666666666665,16,48.7,86.8,0.561,7.0,16.1,0.435,13.7,16.3,0.841,8.3,32.6,40.9,28.0,14.0,6.7,6.2,22.3,118.1,9.1,Joe Johnson,Amar'e Stoudemire,Dwyane Wade,Luol Deng,Goran Dragic,1.6569272019884629,-0.2611104082775993,-0.5723204841469588,0.5792135610405288,1.9185790526271629,3.3212889232315965,2015-16,6.382716049382715,7.538461538461539,17.33783783783784,26.135135135135137,33.083333333333336,11.602643039821118
-2216-2754-201144-201188-201584-,9.829352216446596,981,2016,Memphis Grizzlies,260.94,25,40.5,90.2,0.449,5.6,14.6,0.384,17.4,21.0,0.829,11.0,33.3,44.3,26.5,12.2,9.8,2.4,17.4,104.0,6.4,Zach Randolph,Tony Allen,Mike Conley,Marc Gasol,Courtney Lee,-0.0268531445439446,0.6467857634425498,1.7437410589483373,0.0966752689732472,0.604638062877664,3.0649870096978535,2015-16,16.13235294117647,10.0625,37.625,31.26923076923077,11.481012658227847,12.402506795225387
-101107-201587-202689-203469-203798-,6.81405020021333,1024,2016,Charlotte Hornets,259.1666666666667,23,39.6,87.4,0.453,14.6,35.7,0.408,14.4,16.9,0.851,7.2,33.2,40.4,27.8,12.4,7.4,5.8,17.5,108.2,-2.5,Marvin Williams,Nicolas Batum,Kemba Walker,Cody Zeller,PJ Hairston,0.9126408757804212,0.4960776273346197,1.3876573588228809,1.6644451891123693,-1.88734209723258,2.573478953817711,2015-16,35.074074074074076,29.32857142857143,37.53086419753086,12.63013698630137,6.272727272727272,13.941871780870585
-200768-202335-202687-202709-203082-,14.222802722401951,1235,2016,Toronto Raptors,296.8666666666667,42,40.0,86.9,0.46,12.4,32.3,0.383,21.0,27.2,0.77,11.6,34.6,46.2,22.8,14.7,7.7,8.1,20.6,113.3,18.3,Kyle Lowry,Patrick Patterson,Bismack Biyombo,Cory Joseph,Terrence Ross,3.327023610301981,2.07603543522029,-0.1221819713481996,0.2454621296614808,-0.2885949564828812,5.237744247352671,2015-16,19.19736842105263,26.08974358974359,16.88888888888889,25.417721518987342,9.833333333333334,6.685750068873687
-101145-201152-201952-202331-1626167-,5.213959839076075,2579,2017,Indiana Pacers,603.43,55,39.3,80.4,0.488,8.4,20.7,0.406,17.5,21.3,0.822,6.8,32.8,39.6,24.3,15.8,9.3,7.4,18.3,104.4,-1.5,Monta Ellis,Thaddeus Young,Jeff Teague,Paul George,Myles Turner,-0.54383707501575,0.5221351581034986,-2.4573075137840126e-05,1.6838174517198223,1.389016200806645,3.051107162539078,2016-17,17.10958904109589,32.0958904109589,46.22222222222222,27.81081081081081,27.45,10.546518199730462
-2403-2772-201569-201583-201935-,14.328051953287474,927,2017,Houston Rockets,194.02333333333334,44,35.1,78.7,0.447,13.2,38.5,0.341,22.7,29.9,0.758,10.0,32.0,42.0,20.6,15.4,8.4,3.2,16.8,106.1,12.0,Nene,Trevor Ariza,Eric Gordon,Ryan Anderson,James Harden,1.3047339626999226,0.1055682487803808,1.161623961350404,1.596311901147501,2.013781736502898,6.182019810481107,2016-17,14.343283582089555,22.962500000000002,11.546666666666667,20.63888888888889,41.76543209876544,11.843066801420573
-2738-201142-201939-202691-203110-,21.32345613010153,1190,2017,Golden State Warriors,223.73166666666665,45,40.9,79.1,0.518,11.7,34.4,0.339,27.5,30.6,0.897,6.5,33.4,39.9,28.9,12.8,10.1,9.9,18.0,120.9,24.3,Andre Iguodala,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,1.3741719616722128,2.0854188599802126,4.464440611883702,1.7526340937696612,2.8657815306187,12.542447057924488,2016-17,20.868421052631575,26.048387096774192,35.43037974683544,16.307692307692307,47.210526315789465,12.336455489338134
-2772-201583-201935-201976-203991-,14.396350387248528,2500,2017,Houston Rockets,505.00166666666667,42,44.1,88.9,0.496,17.3,43.6,0.398,19.4,25.7,0.752,11.8,31.6,43.4,29.6,13.4,9.1,3.3,17.2,125.0,18.5,Trevor Ariza,Ryan Anderson,James Harden,Patrick Beverley,Clint Capela,0.1055682487803808,1.596311901147501,2.013781736502898,1.210888260230112,0.6351277585132054,5.561677905174097,2016-17,24.05,22.375,39.49382716049383,17.791044776119403,26.538461538461537,8.165339080993382
-2772-201569-201583-201935-203991-,11.294055366231058,1171,2017,Houston Rockets,273.9033333333333,42,38.9,85.4,0.456,12.3,37.5,0.329,16.0,21.3,0.752,10.0,34.2,44.2,24.6,13.6,8.3,3.9,15.1,106.2,4.4,Trevor Ariza,Eric Gordon,Ryan Anderson,James Harden,Clint Capela,0.1055682487803808,1.161623961350404,1.596311901147501,2.013781736502898,0.6351277585132054,5.512413606294389,2016-17,23.387500000000003,11.026666666666666,21.166666666666664,43.604938271604944,23.061538461538458,11.842028394569803
-202339-203458-203933-1626164-1627737-,0.6028325903227201,839,2017,Phoenix Suns,204.88333333333333,19,42.4,88.5,0.479,6.0,19.3,0.31,14.9,19.3,0.774,10.3,32.1,42.4,21.3,14.9,7.6,6.0,20.6,105.7,-13.3,Eric Bledsoe,Alex Len,T.J. Warren,Devin Booker,Marquese Chriss,0.8865211903529066,-2.39210611022946,-0.3750818899136471,1.4921934876327825,-2.2258209997564595,-2.6142943219138775,2016-17,39.71875,9.920000000000002,15.609375,18.60526315789474,16.0625,11.479992068828425
-2546-201149-201565-201584-204001-,5.9603332473405874,1579,2017,New York Knicks,395.665,28,42.2,92.7,0.456,8.3,21.0,0.396,13.6,17.3,0.784,13.0,34.5,47.4,22.5,12.7,5.5,5.5,17.1,106.4,-5.7,Carmelo Anthony,Joakim Noah,Derrick Rose,Courtney Lee,Kristaps Porzingis,-0.3731404017883434,-0.8530072951641454,0.6743480888870854,0.2208226163338429,0.6081919225889184,0.27721493085735804,2016-17,21.783783783783786,30.26086956521739,39.03125,17.350649350649352,23.81818181818182,8.430729443811574
-101162-202322-202693-203078-203490-,13.671349425038793,6398,2017,Washington Wizards,1346.9983333333332,69,44.1,89.3,0.494,10.2,25.2,0.403,14.8,19.3,0.763,9.9,33.6,43.5,27.2,13.2,9.2,3.5,17.7,113.1,8.4,Marcin Gortat,John Wall,Markieff Morris,Bradley Beal,Otto Porter Jr.,0.0037257667210377,0.897414475162906,1.4793148640029796,2.0836489352746765,1.0650437431733215,5.529147784334921,2016-17,31.158536585365855,50.08974358974359,20.763157894736842,26.272727272727273,23.1625,11.73120471978078
-101162-202322-203078-203490-1626162-,16.688547626865407,887,2017,Washington Wizards,200.04333333333332,35,42.7,85.2,0.501,10.9,28.4,0.382,18.5,22.4,0.825,9.0,32.8,41.8,26.3,11.5,10.2,4.2,20.1,114.8,17.6,Marcin Gortat,John Wall,Bradley Beal,Otto Porter Jr.,Kelly Oubre Jr.,0.0037257667210377,0.897414475162906,2.0836489352746765,1.0650437431733215,-0.8990247143709403,3.150808205961001,2016-17,30.29268292682927,43.02564102564102,22.18181818181818,20.9375,5.531645569620253,13.734646544251733
-101107-201587-202689-203077-203469-,12.915904490121427,3108,2017,Charlotte Hornets,783.6616666666666,47,39.5,87.6,0.451,9.8,27.8,0.353,18.9,23.2,0.812,9.0,35.8,44.8,25.9,12.1,9.3,4.8,13.6,107.7,5.2,Marvin Williams,Nicolas Batum,Kemba Walker,Michael Kidd-Gilchrist,Cody Zeller,-0.7694377352446642,0.4971184334711735,2.582981523733763,0.018512339865573,2.081402816208484,4.410577378034329,2016-17,38.31578947368421,30.792207792207794,42.25316455696203,15.80246913580247,16.435483870967744,12.219776017570991
-201566-201959-203460-203500-203506-,19.242061820800004,1174,2017,Oklahoma City Thunder,208.02333333333334,15,45.3,92.0,0.492,6.6,21.1,0.311,12.4,19.7,0.631,15.7,35.2,50.9,27.7,15.5,12.0,5.9,16.7,109.6,11.3,Russell Westbrook,Taj Gibson,Andre Roberson,Steven Adams,Victor Oladipo,2.429628486597207,0.8763193099478009,0.6653116112119666,1.355173193200652,1.2775159881939908,6.603948589151618,2016-17,33.27160493827161,4.615384615384615,18.924050632911392,19.675,16.044776119402986,10.229506771409511
-202329-203081-203090-203468-203486-,13.81879006418486,1010,2017,Portland Trail Blazers,254.94,21,44.9,90.6,0.496,12.8,31.9,0.401,11.2,15.2,0.74,9.1,36.2,45.3,28.0,13.0,8.1,7.7,18.1,113.8,8.3,Al-Farouq Aminu,Damian Lillard,Maurice Harkless,CJ McCollum,Mason Plumlee,1.2098972692630992,0.8974475788114402,1.886125086953876,1.1750163766874535,0.5406906011580587,5.709176912873928,2016-17,21.508196721311474,33.48,17.66233766233766,21.0,19.679012345679013,6.225299037545455
-202694-202704-202720-203083-203484-,3.73692702517212,1608,2017,Detroit Pistons,404.3933333333333,34,41.3,94.1,0.439,8.2,24.4,0.337,12.1,18.1,0.669,13.5,31.5,45.0,22.4,11.5,8.1,3.2,15.6,102.9,-10.3,Marcus Morris Sr.,Reggie Jackson,Jon Leuer,Andre Drummond,Kentavious Caldwell-Pope,0.8089442258266571,-1.6248246766151777,0.1005679638630463,-1.1960026365686125,-0.0857076328644455,-1.997022756358532,2016-17,15.962025316455696,32.01923076923077,16.44,13.061728395061728,13.526315789473685,7.863243790323944
-202397-202694-202699-203083-203484-,3.632514610001704,1933,2017,Detroit Pistons,492.25333333333333,61,42.8,90.3,0.474,7.6,20.3,0.373,12.6,18.9,0.668,10.5,31.7,42.1,23.1,11.4,7.8,4.0,16.5,105.8,-8.1,Ish Smith,Marcus Morris Sr.,Tobias Harris,Andre Drummond,Kentavious Caldwell-Pope,1.1426876544605016,0.8089442258266571,0.7413495819622072,-1.1960026365686125,-0.0857076328644455,1.411271192816308,2016-17,32.604938271604944,18.481012658227847,23.646341463414636,14.222222222222221,16.197368421052634,7.365832279068013
-202694-202699-202704-203083-203484-,0.551058981152869,1480,2017,Detroit Pistons,385.42833333333334,41,40.4,89.5,0.451,9.6,29.7,0.323,11.3,17.4,0.649,10.3,34.5,44.8,20.8,12.5,6.2,3.6,16.5,101.7,-10.4,Marcus Morris Sr.,Tobias Harris,Reggie Jackson,Andre Drummond,Kentavious Caldwell-Pope,0.8089442258266571,0.7413495819622072,-1.6248246766151777,-1.1960026365686125,-0.0857076328644455,-1.3562411382593713,2016-17,16.430379746835442,17.78048780487805,33.03846153846154,13.925925925925926,15.052631578947368,7.8453005785158245
-2585-201142-201939-202691-203110-,16.74145854909188,2868,2017,Golden State Warriors,532.155,43,45.1,86.7,0.521,14.7,33.5,0.437,16.4,19.6,0.839,9.0,37.0,45.9,35.0,14.6,10.4,5.3,15.3,121.3,23.4,Zaza Pachulia,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,1.3722616867420825,2.0854188599802126,4.464440611883702,1.7526340937696612,2.8657815306187,12.540536782994357,2016-17,18.871428571428574,24.75806451612903,35.34177215189873,15.974358974358973,43.960526315789465,11.692494615781525
-101161-201143-202340-202738-203109-,12.247894953261904,2010,2017,Boston Celtics,434.365,36,44.4,90.8,0.489,15.1,35.9,0.42,10.0,12.4,0.806,8.9,35.4,44.3,29.5,12.8,7.8,5.8,18.9,113.9,6.4,Amir Johnson,Al Horford,Avery Bradley,Isaiah Thomas,Jae Crowder,1.8179389871916647,-0.0139150398754787,-1.157070471995678,1.08325585739072,3.3714581702391144,5.101667502950343,2016-17,17.475,33.6764705882353,20.272727272727273,35.23684210526316,24.38888888888889,7.938827677219589
-201143-202340-202738-203109-203935-,8.597248091406327,915,2017,Boston Celtics,134.55666666666667,32,37.4,83.1,0.45,9.3,31.0,0.299,31.9,36.4,0.877,11.8,26.2,38.0,20.8,12.5,7.7,3.2,21.7,116.0,13.7,Al Horford,Avery Bradley,Isaiah Thomas,Jae Crowder,Marcus Smart,-0.0139150398754787,-1.157070471995678,1.08325585739072,3.3714581702391144,0.8170654444148486,4.100793960173527,2016-17,40.26470588235294,21.854545454545452,33.55263157894737,28.333333333333332,21.620253164556964,7.960911363858961
-2730-200794-203145-203471-203501-,9.570086448332871,986,2017,Atlanta Hawks,239.69,36,38.5,83.2,0.463,7.6,24.4,0.311,18.8,25.3,0.746,10.4,37.1,47.5,24.6,15.4,7.2,4.4,17.2,103.4,3.0,Dwight Howard,Paul Millsap,Kent Bazemore,Dennis Schroder,Tim Hardaway Jr.,-0.5330180289153392,2.294079506060157,-0.0331440882135734,-0.4331025470732322,1.658813855962944,2.953628697820956,2016-17,29.2027027027027,30.173913043478258,21.068493150684933,40.74683544303797,14.139240506329113,10.055608876133046
-200751-201572-202391-1626178-1627747-,8.240619844391324,1079,2017,Brooklyn Nets,244.76833333333335,22,36.9,80.7,0.457,10.8,29.6,0.364,21.2,27.2,0.779,7.5,35.6,43.1,23.9,13.7,7.5,5.7,19.0,105.7,1.3,Randy Foye,Brook Lopez,Jeremy Lin,Rondae Hollis-Jefferson,Caris LeVert,-0.5649897392405141,0.6130560512526697,0.1201495319334265,-0.0266658559033942,0.4764638504214636,0.6180138384636515,2016-17,10.588235294117649,12.079999999999998,28.714285714285715,17.38961038961039,11.375000000000002,7.57667425328522
-203081-203090-203468-203943-203994-,11.557172181150902,916,2017,Portland Trail Blazers,229.46333333333334,19,44.1,90.7,0.487,8.0,19.8,0.407,15.2,21.7,0.7,13.9,38.3,52.2,20.9,15.7,7.2,5.9,18.7,111.5,5.0,Damian Lillard,Maurice Harkless,CJ McCollum,Noah Vonleh,Jusuf Nurkic,0.8974475788114402,1.886125086953876,1.1750163766874535,-1.313452366792868,0.3192233724099506,2.964360048069852,2016-17,26.266666666666666,16.064935064935064,15.9125,11.094594594594593,11.109375,6.191877315411624
-2730-200757-200794-203145-203471-,5.519294117110097,1717,2017,Atlanta Hawks,425.19,36,36.9,80.8,0.457,6.4,18.6,0.341,17.2,26.3,0.654,9.1,35.7,44.8,21.5,16.1,9.3,5.0,17.2,97.4,-4.5,Dwight Howard,Thabo Sefolosha,Paul Millsap,Kent Bazemore,Dennis Schroder,-0.5330180289153392,0.2401511337571835,2.294079506060157,-0.0331440882135734,-0.4331025470732322,1.5349659756151957,2016-17,27.972972972972972,19.516129032258068,28.60869565217391,20.698630136986303,40.10126582278481,8.218471312630198
-201586-201942-201960-202685-202709-,8.995665299155052,904,2017,Toronto Raptors,233.17,16,42.4,90.0,0.471,8.1,22.5,0.359,13.5,16.8,0.805,12.4,37.8,50.2,21.6,14.8,7.2,7.2,18.6,106.3,1.3,Serge Ibaka,DeMar DeRozan,DeMarre Carroll,Jonas Valanciunas,Cory Joseph,0.2023155693614971,0.4679090210144419,0.5160508337419603,-0.2313047477487219,-0.9592047027707942,-0.004234026401616853,2016-17,7.936708860759494,17.575342465753426,10.309859154929578,16.012658227848103,19.658227848101266,4.9695160693439355
-2585-201939-202691-203110-1627775-,12.33599851344115,835,2017,Golden State Warriors,175.48333333333332,19,43.4,89.2,0.487,16.1,35.2,0.459,10.6,11.4,0.93,10.3,34.1,44.4,34.1,15.6,9.8,3.7,17.5,113.5,11.9,Zaza Pachulia,Stephen Curry,Klay Thompson,Draymond Green,Patrick McCaw,1.3722616867420825,4.464440611883702,1.7526340937696612,2.8657815306187,-2.788739314038439,7.666378608975705,2016-17,17.07142857142857,29.417721518987342,13.333333333333334,38.98684210526316,5.914285714285715,13.192417074775319
-101139-201152-201952-202331-1626167-,11.364273294590344,1878,2017,Indiana Pacers,443.70666666666665,44,41.3,85.2,0.485,10.7,26.7,0.402,17.6,21.0,0.84,8.5,34.5,43.0,25.8,13.6,9.0,5.0,19.9,110.9,6.1,CJ Miles,Thaddeus Young,Jeff Teague,Paul George,Myles Turner,0.4805426168238276,0.5221351581034986,-2.4573075137840126e-05,1.6838174517198223,1.389016200806645,4.0754868543786555,2016-17,8.986666666666668,29.904109589041095,42.629629629629626,26.364864864864867,26.3875,12.01948556569566
-201152-201952-202331-203922-1626167-,11.307020392469882,1568,2017,Indiana Pacers,376.40833333333336,28,40.9,82.4,0.496,9.6,23.4,0.411,18.3,23.0,0.797,6.4,35.6,42.0,25.5,13.4,9.0,6.8,13.5,109.7,5.9,Thaddeus Young,Jeff Teague,Paul George,Glenn Robinson III,Myles Turner,0.5221351581034986,-2.4573075137840126e-05,1.6838174517198223,-0.2174617497816721,1.389016200806645,3.377482487773156,2016-17,29.54794520547945,41.333333333333336,25.60810810810811,7.447761194029851,26.075,12.165974742564437
-201609-202337-202355-203079-203585-,6.1640912164778845,990,2017,Miami Heat,246.98333333333332,26,41.5,85.4,0.486,12.4,26.3,0.47,13.0,18.0,0.722,7.2,35.5,42.7,22.8,16.0,5.8,6.6,19.8,108.4,1.0,Goran Dragic,Luke Babbitt,Hassan Whiteside,Dion Waiters,Rodney McGruder,0.4482298593779327,0.0760318213710446,1.3115060041504212,0.8320381003577084,0.3434065918746623,3.0112123771317694,2016-17,24.17808219178082,15.941176470588236,11.03896103896104,19.23913043478261,9.833333333333332,5.916195925059852
-201586-202696-203095-203901-203932-,4.329035702446737,1148,2017,Orlando Magic,296.125,33,43.6,91.3,0.477,6.7,21.3,0.315,13.1,17.4,0.75,11.7,32.7,44.4,25.3,13.4,7.4,4.0,19.4,106.9,-1.0,Serge Ibaka,Nikola Vucevic,Evan Fournier,Elfrid Payton,Aaron Gordon,0.2023155693614971,-0.2856961229603125,-0.1642331864024011,0.7963066867378225,1.7673225143668778,2.3160154611034836,2016-17,15.683544303797468,34.54666666666667,18.676470588235293,36.707317073170735,17.2,10.18415151179351
-203089-203503-203507-203521-203953-,7.416857232924426,1567,2017,Milwaukee Bucks,389.66333333333336,30,40.4,86.8,0.465,8.0,25.3,0.317,16.4,23.1,0.712,10.2,33.6,43.7,24.3,13.0,7.1,7.0,20.3,105.1,-3.1,John Henson,Tony Snell,Giannis Antetokounmpo,Matthew Dellavedova,Jabari Parker,0.0693726739022636,-0.6200449283447931,1.2132225483496697,-0.1554484343130286,-0.1331764492959844,0.3739254102981273,2016-17,10.879310344827585,11.725,28.7875,25.802631578947366,26.666666666666664,8.71802883127795
-2200-2225-200746-201980-202695-,11.593990455145104,1661,2017,San Antonio Spurs,392.38166666666666,34,44.5,88.4,0.503,8.8,20.6,0.425,16.4,20.6,0.794,7.6,36.2,43.8,27.7,11.1,6.6,7.7,14.7,114.0,9.5,Pau Gasol,Tony Parker,LaMarcus Aldridge,Danny Green,Kawhi Leonard,0.7253906105332305,0.5546458985791998,-0.6553985001233368,0.7488008121435862,3.643786708188757,5.017225529321436,2016-17,22.77777777777778,35.903225806451616,20.436619718309863,20.328358208955223,18.945205479452053,6.971236189136324
-2594-2730-200794-203145-203471-,4.872645787958116,831,2017,Atlanta Hawks,205.55666666666667,20,38.4,88.9,0.431,8.0,24.7,0.324,10.8,16.7,0.648,12.0,32.7,44.7,25.2,16.9,9.6,5.2,16.9,95.5,-8.7,Kyle Korver,Dwight Howard,Paul Millsap,Kent Bazemore,Dennis Schroder,-2.054625186063752,-0.5330180289153392,2.294079506060157,-0.0331440882135734,-0.4331025470732322,-0.75981034420574,2016-17,7.552238805970148,25.77027027027027,27.130434782608692,19.876712328767123,37.0253164556962,10.82501112125352
-201937-203476-203897-203952-1626157-,6.438172066706989,3426,2017,Minnesota Timberwolves,881.2883333333333,41,41.4,87.3,0.474,7.6,21.5,0.355,18.5,23.6,0.782,11.3,33.4,44.7,26.4,15.0,7.6,4.8,18.2,108.8,-2.1,Ricky Rubio,Gorgui Dieng,Zach LaVine,Andrew Wiggins,Karl-Anthony Towns,0.263022998239824,1.285998115047441,-1.3895549088903143,0.6685588250660065,0.8641406356147928,1.6921656650777501,2016-17,55.68,30.463414634146343,27.085106382978722,18.84146341463415,34.80487804878048,13.773356099412261
-201566-203460-203500-203506-1627734-,9.339228913911072,2542,2017,Oklahoma City Thunder,631.655,52,41.5,88.2,0.47,7.1,23.4,0.302,13.6,19.8,0.687,10.4,37.2,47.7,22.2,15.8,8.6,5.0,18.9,103.6,3.5,Russell Westbrook,Andre Roberson,Steven Adams,Victor Oladipo,Domantas Sabonis,2.429628486597207,0.6653116112119666,1.355173193200652,1.2775159881939908,-0.3066566549528795,5.420972624250937,2016-17,38.382716049382715,20.21518987341772,20.4875,18.865671641791046,19.02469135802469,8.408489667478799
-2548-200765-201577-201959-202710-,6.585919891123599,1547,2017,Chicago Bulls,390.44666666666666,28,43.6,92.5,0.472,3.9,10.9,0.36,15.6,18.3,0.854,14.2,35.1,49.4,26.0,14.2,8.0,6.5,15.4,106.9,1.7,Dwyane Wade,Rajon Rondo,Robin Lopez,Taj Gibson,Jimmy Butler,-1.2192499927744995,-1.0806014706931315,0.5259373182059816,0.8763193099478009,2.5968906206756586,1.69929578536181,2016-17,18.133333333333333,34.95652173913044,13.925925925925927,22.102564102564106,26.078947368421055,8.050763939967831
-101150-203903-204028-1626204-1627742-,3.178583223411368,804,2017,Los Angeles Lakers,195.39,22,40.0,85.5,0.468,6.9,20.9,0.329,21.4,27.5,0.777,12.3,36.4,48.6,21.1,15.0,9.6,5.2,21.4,108.4,6.9,Lou Williams,Jordan Clarkson,Tarik Black,Larry Nance Jr.,Brandon Ingram,1.6927876336157095,-1.8886564439547893,1.0640428966655973,0.0961832643897564,-0.2817700395217525,0.6825873111945214,2016-17,13.098765432098766,13.024390243902438,9.940298507462687,16.96825396825397,16.075949367088608,2.7931190775325465
